DILIrank_ID,Compound_SMILES,DILI_Concern,Simplified_DILI_Concern,DILI-c_MLP_Predicted_Simplified_DILI_Concern,DILI_Severity,Simplified_DILI_Severity,DILI-s_MLP_Predicted_Simplified_DILI_Severity
dimercaprol,C(C(CS)S)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
diphenhydramine,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
diphenoxylate,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
dobutamine,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
dofetilide,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
dopamine,C1=CC(=C(C=C1CCN)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
doxapram,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
doxylamine,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
droperidol,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
dutasteride,C[C@]12CCC3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
dyphylline,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
ecallantide,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N5CCC[C@H]5C(=O)N3)CC(=O)O)CC(=O)O)C)CCCCN)CC6=CC=CC=C6)C)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CO)NC(=O)[C@H](CC8=CN=CN8)NC(=O)[C@H](CCSC)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)N)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=O)O)C(=O)O)CCSC)CCCCN)CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC2=O)CCC(=O)O)CC(=O)N)CCC(=O)N)CC(=O)N)CCCNC(=N)N)CC9=CC=CC=C9)CCC(=O)O)CO)CC(C)C)CCC(=O)O)CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC1=CC=CC=C1)CCC(=O)O)CCC(=O)O)CCC(=O)N)CCCNC(=N)N)[C@H](C)O)CC1=CC=CC=C1)[C@@H](C)CC)CC(=O)N)CC1=CC=CC=C1)CC1=CC=CC=C1)CC1=CNC2=CC=CC=C21)CCCNC(=N)N)CC1=CN=CN1)C)C)CCCNC(=N)N)CC1=CC=C(C=C1)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
edrophonium,CC[N+](C)(C)C1=CC(=CC=C1)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
ephedrine,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
epinephrine,CNC[C@@H](C1=CC(=C(C=C1)O)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
epoetin alfa,C1=CC=C(C=C1)CC(CC(=O)CNC(=O)C2=CC=CC=C2)C(=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
eptifibatide,C1CC2C(=O)NC(CSSCCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CNC4=CC=CC=C43)CC(=O)O)CCCCN=C(N)N)C(=O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
ergocalciferol,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
esmolol,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
estazolam,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
ethanolamine oleate,CCCCCCCC/C=C/CCCCCCCC(=O)O.C(CO)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
etidronic acid,CC(O)(P(=O)(O)O)P(=O)(O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
etomidate,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
exametazime,C[C@@H](NCC(CN[C@@H](/C(=N/O)/C)C)(C)C)/C(=N/O)/C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
exenatide,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N6CCC[C@H]6C(=O)N[C@@H](CO)C(=O)N)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC8=CC=CC=C8)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC9=CN=CN9)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
fenoldopam,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
ferumoxytol,O[Fe]=O.O[Fe]=O.[Fe],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
fesoterodine,CC(C)C(=O)OC1=C(C=C(C=C1)CO)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2.C(=C/C(=O)O)\C(=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
fexofenadine,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
flavoxate,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
fludarabine,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(N=C2N)F,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
fludrocortisone,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)F,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
flumazenil,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
fluorescein,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
folic acid,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
frovatriptan,CN[C@@H]1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
gadobenate dimeglumine,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C1=CC=C(C=C1)COCC(C(=O)[O-])N(CCN(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-])CC(=O)O.[Gd+3],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
gadofosveset trisodium,C1CC(CCC1OP(=O)([O-])OC[C@@H](CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])(C2=CC=CC=C2)C3=CC=CC=C3.O.[Na+].[Na+].[Na+].[Gd+3],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
gadopentetate dimeglumine,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
gadoteridol,CC(CN1CCN(CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[Gd+3],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
gadoversetamide,COCCNC(=O)CN(CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
gamma hydroxybutyric acid,C(CC(=O)[O-])CO.[Na+],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
ganirelix acetate,CCNC(=NCCCC[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@@H](CC3=CN=CC=C3)NC(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@@H](CC5=CC6=CC=CC=C6C=C5)NC(=O)C)NCC,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
glycopyrrolate,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
guaifenesin,COC1=CC=CC=C1OCC(CO)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
guanethidine,C1CCCN(CCC1)CCN=C(N)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
histamine diphosphate,C1=C(NC=N1)CCN.OP(=O)(O)O.OP(=O)(O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
hydroxyzine,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
ibandronate,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
ibutilide,CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
indocyanine green,CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)[O-])C=CC=CC=CC=C4C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C.[Na+],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
iodipamide meglumine,C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
iothalamate sodium,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
ioversol,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
isoproterenol,CC(C)NCC(C1=CC(=C(C=C1)O)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
isosorbide dinitrate,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
isoxsuprine,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
kanamycin,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
lactulose,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
lanthanum carbonate,C(=O)([O-])[O-].C(=O)([O-])[O-].C(=O)([O-])[O-].O.[La+3].[La+3],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
l-arginine,C(C[C@@H](C(=O)O)N)CN=C(N)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
l-carnitine,C[N+](C)(C)C[C@@H](CC(=O)[O-])O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
leucovorin,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(=O)O)C(=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
Levoleucovorin,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
levomefolate calcium,CN1[C@H](CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
levonorgestrel,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
levorphanol,CN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
lidocaine,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
liothyronine,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
l-methionine,CSCC[C@@H](C(=O)O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
loperamide,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
loratadine,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
lubiprostone,CCCCC([C@]1(CC[C@H]2[C@H](O1)CC(=O)[C@H]2CCCCCCC(=O)O)O)(F)F,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
mannitol,C(C(C(C(C(CO)O)O)O)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
mecamylamine,CC1(C2CCC(C2)C1(C)NC)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
meclizine,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
mepenzolate,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
mepivacaine,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
meprobamate,CCCC(C)(COC(=O)N)COC(=O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
methamphetamine,C[C@@H](CC1=CC=CC=C1)NC,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
methsuximide,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
methylergonovine,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
methylnaltrexone bromide,C[N+]1(CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6.[Br-],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
methylscopolamine bromide,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
methysergide,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
metyrapone,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
metyrosine,C[C@](CC1=CC=C(C=C1)O)(C(=O)O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
midazolam,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
midodrine,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
mifepristone,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
miglitol,C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
miglustat,CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
minoxidil,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
mitotane,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
mivacurium,C[N+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
morphine,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
nabilone,CCCCCCC(C)(C)C1=CC2=C([C@@H]3CC(=O)CC[C@H]3C(O2)(C)C)C(=C1)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
nalbuphine,C1CC(C1)CN2CC[C@]34C5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
naloxone,C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
