DILIrank_ID, logP, logS, PhysiologicalCharge, HydrogenAcceptor, HydrogenDonor, PolarSurfaceArea(A2), RotatableBondCount, Polarizability(A3), NumberofRings, Refractivity(m3.mol-1),Bioavailability, Rule of Five, Ghose Filter, Veber's Rule, MDDR-like Rule, Water Solubility(mg/mL), pKa(StrongestAcidic), pKa(StrongestBasic)
phenoxybenzamine,1.18670162,-0.835226561,0.91273667,-0.434569007,-0.488289538,-0.537487263,0.309205149,0.007854208,-0.19512017,0.017632855,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147421976,0.098884406,0.828015782
phentolamine,0.54166033,-0.041106935,0.91273667,-0.057960018,-0.006376289,-0.261514587,-0.137943485,-0.075202721,0.356439996,-0.040173752,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.142512253,0.417589324,1.023327147
physostigmine,0.011293047,0.276540915,-0.172271491,-0.246264513,-0.247332914,-0.285298612,-0.361517803,-0.098104447,0.356439996,-0.11258674,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.129004418,1.296228848,0.571320846
pimozide,2.190099182,-1.311698336,0.91273667,-0.434569007,-0.247332914,-0.357274532,0.19741799,0.494897593,1.459560327,0.553488962,0.591290166,-1.389464733,-1.019692467,2.136794673,2.031888636,-0.147582757,0.966959126,0.90428022
pindolol,0.188082142,0.223599607,0.91273667,-0.246264513,0.234580335,-0.188057039,0.085630832,-0.16986319,-0.19512017,-0.198492062,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.131462093,1.176494404,1.144234182
plerixafor,-0.552520821,-0.570520019,4.167761152,0.695257959,0.957450207,-0.021334919,-0.137943485,0.814605696,0.356439996,0.83571394,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.146729699,0.551410173,1.306063599
pramlintide,-0.848762006,1.547132316,4.167761152,10.29878718,13.00528142,12.54895146,11.59970817,11.04892927,3.114240825,11.09632482,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147615213,0.357722102,1.622281999
primaquine,0.469989076,-0.411696094,0.91273667,-0.057960018,-0.006376289,-0.1655207,0.085630832,-0.119479392,-0.19512017,-0.111225128,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146557099,1.7082562,1.242819919
primidone,-0.552520821,0.329482223,-0.172271491,-0.434569007,-0.006376289,-0.180882841,-0.361517803,-0.347885945,-0.19512017,-0.352230405,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.128103895,0.720447035,-1.807757588
procyclidine,1.124586533,-0.835226561,0.91273667,-0.434569007,-0.247332914,-0.451708811,-0.026156327,0.018236324,0.356439996,0.013671802,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147430606,1.132474387,1.103311801
propantheline,0.422208239,-2.052876653,0.91273667,-0.622873502,-0.488289538,-0.357664434,0.19741799,0.214885816,0.356439996,0.393066344,0.591290166,0.719701606,0.980687837,2.136794673,2.031888636,-0.147613858,1.882575464,-1.993768412
protirelin,-1.947721241,0.541247457,-0.172271491,0.130344476,0.475536959,0.537160788,0.085630832,0.039611269,0.356439996,0.028030617,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.069194724,0.658819013,0.599222469
protriptyline,1.373046882,-1.682287494,0.91273667,-0.622873502,-0.247332914,-0.540918402,-0.137943485,-0.068179524,0.356439996,-0.002419973,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147610879,0.551410173,1.306063599
pseudoephedrine,-0.370953643,0.858895307,0.91273667,-0.434569007,-0.006376289,-0.383164029,-0.249730644,-0.458119589,-0.746680336,-0.467967402,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,0.007349676,1.141278391,1.116332559
pyrantel,0.43654249,-0.146989552,0.91273667,-0.434569007,-0.488289538,-0.513079395,-0.361517803,-0.321014586,-0.19512017,-0.317942546,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.145401429,0.581343784,1.337685439
pyridostigmine,-2.329967931,0.329482223,0.91273667,-0.622873502,-0.488289538,-0.374118301,-0.361517803,-0.441324989,-0.746680336,-0.468338751,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,-0.128103895,2.134369957,2.978300903
pyridoxine,-1.121112773,1.017719232,-0.172271491,-0.057960018,0.234580335,-0.060948968,-0.361517803,-0.510640882,-0.746680336,-0.537038252,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.154434994,0.350678899,0.383449914
quazepam,1.425605801,-1.205815719,-0.172271491,-0.622873502,-0.488289538,-0.513079395,-0.249730644,0.004800644,0.356439996,0.073954067,0.591290166,-1.389464733,0.980687837,2.136794673,-0.492152957,-0.147571875,2.028721918,-0.172722449
raloxifene,1.755293572,-1.629346186,0.91273667,0.130344476,-0.006376289,-0.088865956,0.19741799,0.571542038,1.459560327,0.593965966,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147605607,0.260878066,0.824295566
ramelteon,0.598997334,-0.676402635,-0.172271491,-0.434569007,-0.247332914,-0.335829919,-0.137943485,-0.117341898,0.356439996,-0.148236211,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147307534,1.481112916,-0.728894811
ranolazine,0.145079389,-0.358754785,0.91273667,0.31864897,-0.006376289,-0.05556832,0.420992308,0.408787101,0.356439996,0.445178938,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.145551516,1.090215172,0.679207123
regadenoson,-1.274011449,0.541247457,-0.172271491,1.071866948,0.716493583,0.819293917,-0.137943485,0.111370012,0.908000162,0.098834427,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.056624933,0.873636692,-0.351292839
reserpine,1.086361864,-0.941109177,0.91273667,0.695257959,-0.247332914,0.283724451,0.532779466,0.984078473,2.011120493,0.915058769,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147403215,1.563870546,0.720129505
riboflavin,-1.326570369,0.064775682,-1.257279651,0.883562454,0.716493583,0.574357445,-0.026156327,0.111980725,0.356439996,0.108613275,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.135289313,-0.077195659,-0.513122256
rimantadine,0.718449424,-0.729343944,0.91273667,-0.622873502,-0.247332914,-0.431823806,-0.473304961,-0.367734108,0.356439996,-0.408180269,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147443551,0.480978147,1.23165927
rizatriptan,-0.05082204,0.011834373,0.91273667,-0.246264513,-0.247332914,-0.24685427,-0.026156327,-0.117036541,0.356439996,0.069745449,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.141274035,1.731146608,1.123772992
rocuronium,0.446098658,-2.317583195,1.99774483,-0.057960018,-0.247332914,-0.174644408,0.085630832,0.883921588,2.011120493,0.917905775,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.14761468,1.264534436,0.826155674
romidepsin,0.082964302,-0.782285252,-0.172271491,0.130344476,0.475536959,0.478051636,-0.361517803,0.632613309,-0.19512017,0.675786453,0.591290166,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.14722311,0.574300582,-0.754936327
salbutamol,-0.638526326,0.488306149,0.91273667,-0.057960018,0.475536959,-0.067655284,-0.026156327,-0.212918436,-0.746680336,-0.242930118,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.107279316,0.477456546,1.09401126
saxagliptin,-0.428290647,0.43536484,0.91273667,-0.057960018,-0.006376289,0.069824182,-0.361517803,0.01182384,1.459560327,-0.043392107,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.105215619,1.290946446,0.814995025
scopolamine,-0.179830298,0.647130074,-0.172271491,-0.057960018,-0.247332914,-0.148910873,-0.026156327,-0.073981295,0.908000162,-0.096247399,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.02360578,1.363139272,0.638284742
selegiline,0.622887752,-0.51757871,0.91273667,-0.622873502,-0.488289538,-0.609463183,-0.137943485,-0.340252036,-0.746680336,-0.323636558,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147138686,0.222140452,0.958223359
sevelamer,-0.848762006,1.547132316,-0.172271491,-0.622873502,-0.488289538,-0.537019381,-0.361517803,-0.777216979,-0.746680336,-0.834736089,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,-0.147615213,-2.044009984,-1.435735941
simethicone,0.393539738,0.488306149,-0.172271491,-0.434569007,-0.488289538,-0.490776997,-0.249730644,-0.468807061,-1.298240502,-0.617249561,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,-0.115534104,-1.955969951,-1.342730529
sincalide,-0.619413992,-1.311698336,-2.342287812,2.201693915,2.644146577,2.693475129,3.103884114,2.407955153,0.908000162,2.408499272,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147532477,-1.656633841,0.876378596
sodium bicarbonate,-0.877430508,2.055368876,-1.257279651,-0.246264513,-0.247332914,-0.164039072,-0.58509212,-0.915238051,-1.298240502,-0.831270168,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,14.18569895,-0.239189318,0.470875001
sorbitol,-2.138844586,1.600073624,-0.172271491,0.31864897,0.957450207,0.311797399,-0.026156327,-0.510335526,-1.298240502,-0.607718279,0.591290166,-1.389464733,-1.019692467,-0.467990684,-0.492152957,4.148626858,0.912374306,-1.212522953
streptomycin,-2.09106375,0.647130074,3.082752991,2.766607398,2.885103201,1.949775944,0.420992308,0.672920347,0.356439996,0.767138221,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,0.092524082,0.648254209,1.503235072
succinylcholine,-2.043282913,-1.470522261,1.99774483,-0.434569007,-0.488289538,-0.224551872,0.644566625,-0.02084929,-1.298240502,0.166419882,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.147601011,-2.501818152,-1.919364082
sucralfate,-0.495183817,-0.19993086,-0.172271491,5.779479309,3.367016449,5.386684603,3.551032748,2.240009158,-0.19512017,1.145418717,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.13309429,1.077889567,-1.212522953
sufentanil,0.775786428,-0.835226561,0.91273667,-0.246264513,-0.488289538,-0.379109048,0.309205149,0.30588201,0.356439996,0.296144345,0.591290166,0.719701606,0.980687837,2.136794673,2.031888636,-0.147390082,0.255595664,0.993565415
tapentadol,0.809233013,0.276540915,0.91273667,-0.434569007,-0.247332914,-0.451708811,-0.026156327,-0.221468414,-0.746680336,-0.22201081,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.132981725,0.505629356,1.131213425
temsirolimus,1.248816707,-1.417580953,-0.172271491,1.825084926,0.475536959,1.252085201,0.644566625,2.408565865,0.908000162,2.34660783,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147571125,0.449283736,-1.19392187
terazosin,-0.31361664,0.276540915,0.91273667,0.695257959,-0.247332914,0.168781324,-0.137943485,0.226794714,0.908000162,0.218903825,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.119473889,2.204801983,0.692227881
theophylline,-0.97299218,1.070660541,-0.172271491,-0.246264513,-0.247332914,-0.094324585,-0.58509212,-0.518274791,-0.19512017,-0.526888055,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.282008994,0.072472397,-0.799578924
thiamine,-1.852159568,-0.729343944,0.91273667,-0.057960018,-0.006376289,-0.042779532,-0.137943485,-0.173832823,-0.19512017,-0.174478182,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.147328171,1.424767295,0.376009481
tirofiban,0.00173688,-1.152874411,-0.172271491,0.31864897,0.234580335,0.181960014,0.868140942,0.471385154,-0.19512017,0.371156773,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147555741,-0.746299905,1.244680027
tolterodine,1.72662507,-0.994050486,0.91273667,-0.434569007,-0.247332914,-0.451708811,0.19741799,0.166028799,-0.19512017,0.203802313,0.591290166,-1.389464733,0.980687837,2.136794673,-0.492152957,-0.14751503,0.505629356,1.393488686
topotecan,0.030405382,0.11771699,0.91273667,0.31864897,-0.006376289,0.170029011,-0.249730644,0.336723001,1.459560327,0.340706184,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.131462093,0.104166808,1.173995914
tranexamic acid,-1.517693714,1.049484017,-0.172271491,-0.246264513,-0.006376289,-0.140956871,-0.361517803,-0.505449824,-0.746680336,-0.564394269,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.193832847,-0.501548615,1.246540135
trihexyphenidyl,1.506833223,-1.099933102,0.91273667,-0.434569007,-0.247332914,-0.451708811,-0.026156327,0.088468285,0.356439996,0.070735712,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147556304,1.132474387,1.079130394
triprolidine,1.129364616,-0.411696094,0.91273667,-0.434569007,-0.488289538,-0.508946433,-0.137943485,-0.022681428,0.356439996,0.136588207,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.146607753,0.21685805,0.952643034
trospium,0.517769912,-2.052876653,0.91273667,-0.434569007,-0.247332914,-0.271885982,-0.026156327,0.287560628,1.459560327,0.452358346,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.14761396,0.641211006,-1.491539188
tyramine,-0.915655177,0.805953999,0.91273667,-0.434569007,-0.006376289,-0.274069433,-0.361517803,-0.564994313,-0.746680336,-0.572192591,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.040302966,0.528519765,1.142374074
vecuronium,0.140301305,-2.423465812,1.99774483,-0.246264513,-0.488289538,-0.199286218,0.085630832,1.008201625,2.011120493,1.012723465,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147614864,0.394698915,1.140513966
vinblastine,1.167589286,-0.941109177,1.99774483,0.883562454,0.234580335,0.566949306,0.532779466,1.637541071,3.66580099,1.670134365,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147298154,0.609516595,0.993565415
vitamin e,3.375063922,-2.582289737,-0.172271491,-0.434569007,-0.247332914,-0.404998544,0.756353783,0.655209679,-0.19512017,0.592604354,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615081,0.59719099,-1.565943518
vorinostat,0.049517716,-0.358754785,-0.172271491,-0.246264513,0.234580335,-0.023128469,0.309205149,-0.166198914,-0.746680336,-0.169403084,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146271934,0.264399667,-1.305528365
zaleplon,0.10685472,-0.51757871,-0.172271491,-0.057960018,-0.488289538,-0.055412359,-0.249730644,-0.053217063,0.356439996,0.120620215,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146859149,-1.251649691,-0.598687235
ebrotidine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
tetrabamate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
alatrofloxacin mesylate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
alpidem,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
benzarone,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
clomacran,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
clometacin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
exifone,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
fenclozic acid,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
glafenine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
ibufenac,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
isaxonine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
mepazine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
nitrefazole,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
pipamazine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
sitaxsentan,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
sulcotidil,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
sulfacarbamide,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
ticrynafen,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
triacetyldiphenolisatin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
xenazoic acid,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
aplaviroc ,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
dermatan,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
falnidamol ,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
fiduxosin ,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
pafuramidine ,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
pralnacasan ,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
divalproex sodium,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
eltrombopag olamine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
4-aminosalicylic acid,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
rifampin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
clomiphene,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
thioguanine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
aciclovir,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
cromoglicate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
dalteparin sodium,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
enoxaparin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
esomeprazole Sodium,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
fondaparinux sodium,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
glibenclamide,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
heparin sodium,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
levocetirizine dihydrochloride,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
pegaspargase,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
penicillin g,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
propoxyphene,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
triptorelin pamoate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
alendronate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
aspirin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
prasugrel hydrochloride,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
